Timestamp (ns),Human-Readable Time (UTC),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ demand (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ price (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_received (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ summation_delivered (Count),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508015381866872832,2017-10-14 21:09:41.866872832,1600.000000,4877.493976,9120.000000,415,0.262980,0.262980,0.262980,415,0.250000,0.250000,0.250000,415,777.432000,777.467202,777.500000,415,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508017580890128384,2017-10-14 21:46:20.890128384,1520.000000,3898.543689,9000.000000,412,0.262980,0.262980,0.262980,412,0.250000,0.250000,0.250000,412,777.500000,777.534255,777.570000,412,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508019779913383936,2017-10-14 22:22:59.913383936,1520.000000,3503.390663,9360.000000,407,0.262980,0.262980,0.262980,407,0.250000,0.250000,0.250000,407,777.570000,777.594789,777.627000,407,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508021978936639488,2017-10-14 22:59:38.936639488,1520.000000,3715.746835,11360.000000,395,0.262980,0.262980,0.262980,395,0.250000,0.250000,0.250000,395,777.627000,777.651549,777.688000,395,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508024177959895040,2017-10-14 23:36:17.959895040,0.000000,3074.884910,8880.000000,391,0.000000,0.261635,0.262980,391,0.000000,0.202046,0.250000,391,0.000000,628.525391,777.734000,391,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508026376983150592,2017-10-15 00:12:56.983150592,1520.000000,3013.132832,8960.000000,399,0.262980,0.262980,0.262980,399,0.250000,0.250000,0.250000,399,777.734000,777.749774,777.773000,399,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508028576006406144,2017-10-15 00:49:36.006406144,1520.000000,1655.839599,3080.000000,399,0.239330,0.246087,0.262980,399,0.250000,0.250000,0.250000,399,777.773000,777.794078,777.808000,399,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508030775029661696,2017-10-15 01:26:15.029661696,1520.000000,2866.326531,7960.000000,392,0.239330,0.239330,0.239330,392,0.250000,0.250000,0.250000,392,777.808000,777.832161,777.851000,392,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508032974052917248,2017-10-15 02:02:54.052917248,1520.000000,2918.585859,7760.000000,396,0.239330,0.239330,0.239330,396,0.250000,0.250000,0.250000,396,777.851000,777.864970,777.883000,396,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508035173076172800,2017-10-15 02:39:33.076172800,1520.000000,1761.259080,3240.000000,413,0.239330,0.239330,0.239330,413,0.250000,0.250000,0.250000,413,777.883000,777.909501,777.924000,413,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508037372099428352,2017-10-15 03:16:12.099428352,1440.000000,2814.901961,8680.000000,408,0.239330,0.239330,0.239330,408,0.250000,0.250000,0.250000,408,777.924000,777.942679,777.967000,408,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508039571122683904,2017-10-15 03:52:51.122683904,1440.000000,1615.247525,3200.000000,404,0.239330,0.239330,0.239330,404,0.250000,0.250000,0.250000,404,777.967000,777.979715,777.991000,404,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508041770145939456,2017-10-15 04:29:30.145939456,1400.000000,1594.901961,3000.000000,408,0.211970,0.212372,0.239330,408,0.250000,0.250000,0.250000,408,777.991000,778.005123,778.018000,408,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508043969169195008,2017-10-15 05:06:09.169195008,1440.000000,1582.113022,3040.000000,407,0.211970,0.211970,0.211970,407,0.250000,0.250000,0.250000,407,778.018000,778.029661,778.042000,407,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508046168192450560,2017-10-15 05:42:48.192450560,1560.000000,1796.328502,3560.000000,414,0.211970,0.211970,0.211970,414,0.250000,0.250000,0.250000,414,778.042000,778.055193,778.067000,414,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508048367215706112,2017-10-15 06:19:27.215706112,1440.000000,1604.839506,2160.000000,405,0.211970,0.211970,0.211970,405,0.250000,0.250000,0.250000,405,778.067000,778.081506,778.095000,405,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508050566238961664,2017-10-15 06:56:06.238961664,1480.000000,1699.562044,3120.000000,411,0.211970,0.211970,0.211970,411,0.250000,0.250000,0.250000,411,778.095000,778.107842,778.120000,411,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508052765262217216,2017-10-15 07:32:45.262217216,1560.000000,1754.328358,3560.000000,402,0.211970,0.211970,0.211970,402,0.250000,0.250000,0.250000,402,778.120000,778.133119,778.145000,402,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508054964285472768,2017-10-15 08:09:24.285472768,1440.000000,1692.398922,3280.000000,371,0.211970,0.211970,0.211970,371,0.250000,0.250000,0.250000,371,778.145000,778.159846,778.174000,371,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508057163308728320,2017-10-15 08:46:03.308728320,1520.000000,1785.806452,3280.000000,372,0.211970,0.211970,0.211970,372,0.250000,0.250000,0.250000,372,778.174000,778.186656,778.200000,372,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508059362331983872,2017-10-15 09:22:42.331983872,1560.000000,1670.851064,3680.000000,376,0.211970,0.211970,0.211970,376,0.250000,0.250000,0.250000,376,778.200000,778.213303,778.225000,376,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508061561355239424,2017-10-15 09:59:21.355239424,1560.000000,3189.032258,8440.000000,372,0.211970,0.211970,0.211970,372,0.250000,0.250000,0.250000,372,778.225000,778.247325,778.275000,372,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508063760378494976,2017-10-15 10:36:00.378494976,1440.000000,1696.170213,3040.000000,376,0.211970,0.211970,0.211970,376,0.250000,0.250000,0.250000,376,778.275000,778.288652,778.302000,376,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508065959401750528,2017-10-15 11:12:39.401750528,1520.000000,1710.348525,3000.000000,373,0.211970,0.211970,0.211970,373,0.250000,0.250000,0.250000,373,778.302000,778.314670,778.326000,373,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508068158425006080,2017-10-15 11:49:18.425006080,1440.000000,1684.053333,3160.000000,375,0.211970,0.211970,0.211970,375,0.250000,0.250000,0.250000,375,778.326000,778.341200,778.355000,375,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508070357448261632,2017-10-15 12:25:57.448261632,1520.000000,1977.813333,3400.000000,375,0.211970,0.211970,0.211970,375,0.250000,0.250000,0.250000,375,778.355000,778.367955,778.384000,375,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508072556471517184,2017-10-15 13:02:36.471517184,1560.000000,1746.595745,3200.000000,376,0.211970,0.211970,0.211970,376,0.250000,0.250000,0.250000,376,778.384000,778.398569,778.411000,376,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508074755494772736,2017-10-15 13:39:15.494772736,1560.000000,2020.106383,3680.000000,376,0.211970,0.211970,0.211970,376,0.250000,0.250000,0.250000,376,778.411000,778.425402,778.444000,376,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508076954518028288,2017-10-15 14:15:54.518028288,1640.000000,1798.933333,3560.000000,375,0.211970,0.211970,0.211970,375,0.250000,0.250000,0.250000,375,778.444000,778.456600,778.470000,375,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508079153541283840,2017-10-15 14:52:33.541283840,1520.000000,1710.481283,3560.000000,374,0.211970,0.211970,0.211970,374,0.250000,0.250000,0.250000,374,778.470000,778.483695,778.496000,374,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508081352564539392,2017-10-15 15:29:12.564539392,1520.000000,1693.475936,3640.000000,374,0.211970,0.211970,0.211970,374,0.250000,0.250000,0.250000,374,778.496000,778.510091,778.524000,374,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508083551587794944,2017-10-15 16:05:51.587794944,1520.000000,1661.876676,3520.000000,373,0.211970,0.211970,0.211970,373,0.250000,0.250000,0.250000,373,778.524000,778.536054,778.549000,373,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508085750611050496,2017-10-15 16:42:30.611050496,1400.000000,3109.569892,8800.000000,372,0.211970,0.211970,0.211970,372,0.250000,0.250000,0.250000,372,778.549000,778.561847,778.575000,372,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508087949634306048,2017-10-15 17:19:09.634306048,1520.000000,3440.534759,7720.000000,374,0.211970,0.211970,0.211970,374,0.250000,0.250000,0.250000,374,778.575000,778.611195,778.648000,374,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508090148657561600,2017-10-15 17:55:48.657561600,1520.000000,4579.726027,9280.000000,365,0.211970,0.211970,0.211970,365,0.250000,0.250000,0.250000,365,778.648000,778.677326,778.703000,365,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508092347680817152,2017-10-15 18:32:27.680817152,1520.000000,5105.396825,9040.000000,378,0.211970,0.211970,0.211970,378,0.250000,0.250000,0.250000,378,778.703000,778.745741,778.780000,378,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508094546704072704,2017-10-15 19:09:06.704072704,1520.000000,5238.069705,10800.000000,373,0.211970,0.211970,0.211970,373,0.250000,0.250000,0.250000,373,778.780000,778.824654,778.879000,373,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508096745727328256,2017-10-15 19:45:45.727328256,1560.000000,7304.064171,12520.000000,374,0.211970,0.211970,0.211970,374,0.250000,0.250000,0.250000,374,778.879000,778.917479,778.981000,374,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508098944750583808,2017-10-15 20:22:24.750583808,2120.000000,7859.465241,12960.000000,374,0.211970,0.211970,0.211970,374,0.250000,0.250000,0.250000,374,778.981000,779.025615,779.078000,374,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508101143773839360,2017-10-15 20:59:03.773839360,1680.000000,6988.216216,10360.000000,370,0.211970,0.211970,0.211970,370,0.250000,0.250000,0.250000,370,779.078000,779.147492,779.203000,370,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508103342797094912,2017-10-15 21:35:42.797094912,1640.000000,6462.210243,11840.000000,371,0.211970,0.211970,0.211970,371,0.250000,0.250000,0.250000,371,779.203000,779.260539,779.312000,371,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508105541820350464,2017-10-15 22:12:21.820350464,2120.000000,7095.934066,12720.000000,364,0.211970,0.211970,0.211970,364,0.250000,0.250000,0.250000,364,779.312000,779.362321,779.418000,364,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508107740843606016,2017-10-15 22:49:00.843606016,2440.000000,6535.656836,12600.000000,373,0.211970,0.211970,0.211970,373,0.250000,0.250000,0.250000,373,779.418000,779.466630,779.515000,373,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508109939866861568,2017-10-15 23:25:39.866861568,1640.000000,6192.150538,13520.000000,372,0.211970,0.211970,0.211970,372,0.250000,0.250000,0.250000,372,779.515000,779.564371,779.601000,372,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508112138890117120,2017-10-16 00:02:18.890117120,2160.000000,6315.204360,13080.000000,367,0.211970,0.211970,0.211970,367,0.250000,0.250000,0.250000,367,779.601000,779.651379,779.696000,367,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508114337913372672,2017-10-16 00:38:57.913372672,1600.000000,4235.401070,8480.000000,374,0.211970,0.211970,0.211970,374,0.250000,0.250000,0.250000,374,779.696000,779.741837,779.784000,374,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508116536936628224,2017-10-16 01:15:36.936628224,1720.000000,6301.081081,15120.000000,370,0.211970,0.211970,0.211970,370,0.250000,0.250000,0.250000,370,779.784000,779.815419,779.848000,370,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508118735959883776,2017-10-16 01:52:15.959883776,1760.000000,4913.423181,14080.000000,371,0.211970,0.211970,0.211970,371,0.250000,0.250000,0.250000,371,779.848000,779.904256,779.940000,371,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508120934983139328,2017-10-16 02:28:54.983139328,1400.000000,4316.595745,13240.000000,376,0.211970,0.211970,0.211970,376,0.250000,0.250000,0.250000,376,779.940000,779.981670,780.022000,376,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508123134006394880,2017-10-16 03:05:34.006394880,1400.000000,3813.842239,12280.000000,393,0.211970,0.211970,0.211970,393,0.250000,0.250000,0.250000,393,780.022000,780.044631,780.067000,393,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508125333029650432,2017-10-16 03:42:13.029650432,1440.000000,4328.367347,14320.000000,392,0.211970,0.211970,0.211970,392,0.250000,0.250000,0.250000,392,780.067000,780.106327,780.127000,392,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
1508127532052905984,2017-10-16 04:18:52.052905984,1440.000000,3324.759494,7760.000000,395,0.211970,0.211970,0.211970,395,0.250000,0.250000,0.250000,395,780.127000,780.160420,780.195000,395,ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Min),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Mean),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Max),ciee/ devices/ meter/ 0xd8d5b9000000a110/ tier (Count)
